iter	Passed	Remaining
3223	62999	34704
3224	63019	34685
3225	63036	34664
3226	63057	34645
3227	63074	34624
3228	63093	34604
3229	63112	34584
3230	63130	34564
3231	63148	34544
3232	63167	34524
3233	63186	34504
3234	63206	34484
3235	63224	34464
3236	63243	34445
3237	63264	34426
3238	63289	34409
3239	63310	34390
3240	63331	34372
3241	63348	34351
3242	63367	34331
3243	63386	34311
3244	63404	34290
3245	63421	34270
3246	63438	34249
3247	63455	34228
3248	63473	34208
3249	63492	34188
3250	63515	34170
3251	63533	34150
3252	63551	34129
3253	63569	34109
3254	63590	34090
3255	63607	34070
3256	63631	34052
3257	63648	34031
3258	63670	34013
3259	63693	33995
3260	63713	33976
3261	63732	33956
3262	63750	33936
3263	63778	33921
3264	63802	33904
3265	63823	33885
3266	63843	33866
3267	63866	33848
3268	63886	33829
3269	63909	33811
3270	63929	33792
3271	63950	33773
3272	63971	33754
3273	63993	33736
3274	64014	33717
3275	64035	33698
3276	64056	33679
3277	64079	33662
3278	64099	33643
3279	64119	33623
3280	64137	33603
3281	64154	33582
3282	64171	33561
3283	64189	33541
3284	64215	33524
3285	64237	33506
3286	64266	33492
3287	64288	33473
3288	64308	33454
3289	64329	33435
3290	64349	33416
3291	64369	33397
3292	64396	33381
3293	64419	33363
3294	64441	33345
3295	64464	33327
3296	64490	33311
3297	64512	33292
3298	64540	33277
3299	64566	33261
3300	64593	33245
3301	64619	33229
3302	64640	33210
3303	64666	33194
3304	64698	33181
3305	64729	33167
3306	64749	33148
3307	64770	33129
3308	64793	33111
3309	64816	33093
3310	64837	33074
3311	64855	33054
3312	64873	33033
3313	64890	33013
3314	64908	32992
3315	64927	32972
3316	64945	32952
3317	64963	32931
3318	64980	32911
3319	64997	32890
3320	65014	32869
3321	65032	32848
3322	65051	32829
3323	65114	32831
3324	65136	32813
3325	65156	32793
3326	65177	32774
3327	65198	32756
3328	65218	32736
3329	65237	32716
3330	65258	32697
3331	65281	32679
3332	65303	32661
3333	65324	32642
3334	65344	32623
3335	65364	32603
3336	65386	32585
3337	65409	32567
3338	65428	32547
3339	65450	32529
3340	65472	32510
3341	65492	32491
3342	65518	32475
3343	65537	32455
3344	65559	32436
3345	65589	32422
3346	65612	32404
3347	65633	32385
3348	65654	32366
3349	65677	32348
3350	65702	32331
3351	65726	32314
3352	65745	32294
3353	65770	32277
3354	65792	32258
3355	65818	32242
3356	65848	32227
3357	65875	32212
3358	65900	32194
3359	65923	32176
3360	65945	32158
3361	65966	32139
3362	65985	32119
3363	66007	32100
3364	66028	32082
3365	66048	32062
3366	66070	32044
3367	66094	32026
3368	66115	32007
3369	66133	31987
3370	66153	31968
3371	66171	31947
3372	66193	31929
3373	66214	31910
3374	66232	31889
3375	66250	31869
3376	66267	31848
3377	66290	31830
3378	66308	31810
3379	66326	31789
3380	66345	31769
3381	66366	31750
3382	66384	31730
3383	66405	31711
3384	66425	31691
3385	66442	31671
3386	66460	31650
3387	66477	31629
3388	66499	31611
3389	66518	31591
3390	66535	31570
3391	66553	31550
3392	66571	31529
3393	66591	31510
3394	66610	31490
3395	66628	31469
3396	66645	31448
3397	66665	31429
3398	66690	31412
3399	66717	31396
3400	66743	31379
3401	66768	31362
3402	66795	31346
3403	66821	31329
3404	66851	31314
3405	66880	31299
3406	66903	31282
3407	66926	31263
3408	66944	31243
3409	66963	31223
3410	66982	31203
3411	67000	31183
3412	67019	31163
3413	67036	31142
3414	67053	31121
3415	67072	31101
3416	67092	31082
3417	67110	31061
3418	67128	31041
3419	67147	31021
3420	67164	31000
3421	67182	30980
3422	67200	30959
3423	67222	30941
3424	67240	30920
3425	67257	30900
3426	67275	30879
3427	67297	30861
3428	67315	30840
3429	67333	30820
3430	67351	30799
3431	67369	30779
3432	67390	30760
3433	67408	30740
3434	67427	30720
3435	67445	30700
3436	67463	30679
3437	67481	30659
3438	67501	30639
3439	67522	30620
3440	67543	30601
3441	67561	30581
3442	67579	30560
3443	67597	30540
3444	67615	30520
3445	67634	30500
3446	67653	30480
3447	67673	30461
3448	67695	30442
3449	67713	30421
3450	67734	30402
3451	67752	30382
3452	67775	30364
3453	67793	30344
3454	67812	30324
3455	67832	30304
3456	67849	30284
3457	67867	30263
3458	67885	30243
3459	67902	30222
3460	67923	30203
3461	67941	30183
3462	67957	30162
3463	67977	30142
3464	67994	30121
3465	68012	30101
3466	68031	30081
3467	68048	30060
3468	68066	30040
3469	68085	30020
3470	68102	29999
3471	68121	29979
3472	68141	29960
3473	68160	29940
3474	68178	29919
3475	68195	29899
3476	68212	29878
3477	68231	29858
3478	68248	29837
3479	68266	29817
3480	68286	29798
3481	68304	29777
3482	68321	29756
3483	68338	29736
3484	68355	29715
3485	68376	29696
3486	68396	29676
3487	68413	29656
3488	68433	29637
3489	68452	29616
3490	68470	29596
3491	68489	29576
3492	68508	29556
3493	68528	29537
3494	68547	29517
3495	68566	29497
3496	68584	29477
3497	68602	29457
3498	68621	29437
3499	68641	29417
3500	68660	29397
3501	68682	29379
3502	68702	29360
3503	68720	29339
3504	68740	29320
3505	68758	29299
3506	68775	29279
3507	68793	29258
3508	68813	29239
3509	68831	29218
3510	68848	29198
3511	68866	29178
3512	68886	29158
3513	68905	29138
3514	68924	29118
3515	68943	29098
3516	68960	29078
3517	68979	29058
3518	68998	29038
3519	69015	29017
3520	69033	28997
3521	69052	28977
3522	69069	28957
3523	69095	28940
3524	69129	28926
3525	69158	28910
3526	69175	28889
3527	69192	28869
3528	69213	28850
3529	69236	28832
3530	69254	28811
3531	69275	28792
3532	69293	28772
3533	69311	28752
3534	69331	28732
3535	69349	28712
3536	69367	28692
3537	69385	28672
3538	69402	28651
3539	69421	28631
3540	69440	28611
3541	69457	28591
3542	69476	28570
3543	69492	28550
3544	69515	28531
3545	69534	28511
3546	69552	28491
3547	69571	28471
3548	69590	28451
3549	69608	28431
3550	69626	28411
3551	69645	28391
3552	69665	28371
3553	69685	28352
3554	69702	28332
3555	69720	28311
3556	69738	28291
3557	69757	28271
3558	69775	28251
3559	69794	28231
3560	69811	28210
3561	69829	28190
3562	69848	28170
3563	69866	28150
3564	69885	28130
3565	69903	28110
3566	69921	28089
3567	69940	28070
3568	69958	28050
3569	69979	28030
3570	69996	28010
3571	70013	27989
3572	70030	27969
3573	70050	27949
3574	70069	27929
3575	70088	27909
3576	70105	27889
3577	70123	27868
3578	70143	27849
3579	70163	27830
3580	70180	27809
3581	70198	27789
3582	70215	27768
3583	70233	27748
3584	70252	27728
3585	70269	27708
3586	70289	27688
3587	70306	27668
3588	70324	27647
3589	70344	27628
3590	70363	27608
3591	70388	27590
3592	70419	27576
3593	70441	27557
3594	70460	27537
3595	70482	27518
3596	70501	27498
3597	70520	27479
3598	70540	27459
3599	70561	27440
3600	70579	27420
3601	70597	27400
3602	70616	27380
3603	70633	27359
3604	70656	27341
3605	70677	27322
3606	70696	27302
3607	70713	27282
3608	70732	27262
3609	70751	27242
3610	70769	27222
3611	70788	27202
3612	70811	27183
3613	70832	27164
3614	70851	27144
3615	70870	27125
3616	70888	27104
3617	70906	27084
3618	70923	27064
3619	70940	27043
3620	70959	27023
3621	70977	27003
3622	70996	26983
3623	71014	26963
3624	71032	26943
3625	71051	26923
3626	71072	26904
3627	71088	26883
3628	71107	26863
3629	71126	26843
3630	71144	26823
3631	71163	26803
3632	71180	26783
3633	71197	26762
3634	71222	26745
3635	71240	26725
3636	71260	26705
3637	71277	26685
3638	71294	26664
3639	71312	26644
3640	71331	26624
3641	71349	26604
3642	71366	26583
3643	71385	26563
3644	71402	26543
3645	71420	26523
3646	71440	26503
3647	71459	26483
3648	71477	26463
3649	71496	26443
3650	71515	26423
3651	71534	26404
3652	71553	26384
3653	71572	26364
3654	71593	26345
3655	71611	26325
3656	71629	26305
3657	71650	26286
3658	71671	26267
3659	71689	26247
3660	71706	26226
3661	71723	26205
3662	71743	26186
3663	71761	26166
3664	71780	26146
3665	71798	26126
3666	71816	26106
3667	71834	26085
3668	71855	26066
3669	71874	26047
3670	71893	26027
3671	71910	26006
3672	71928	25986
3673	71945	25966
3674	71966	25947
3675	71984	25926
3676	72001	25906
3677	72018	25885
3678	72036	25865
3679	72057	25846
3680	72076	25826
3681	72093	25806
3682	72111	25786
3683	72130	25766
3684	72148	25746
3685	72166	25726
3686	72183	25705
3687	72203	25686
3688	72222	25666
3689	72241	25646
3690	72263	25628
3691	72281	25607
3692	72299	25587
3693	72317	25567
3694	72336	25547
3695	72354	25527
3696	72372	25507
3697	72392	25488
3698	72411	25468
3699	72429	25448
3700	72447	25427
3701	72468	25408
3702	72486	25389
3703	72504	25368
3704	72522	25348
3705	72541	25328
3706	72560	25308
3707	72578	25289
3708	72599	25269
3709	72616	25249
3710	72635	25229
3711	72660	25211
3712	72680	25192
3713	72699	25172
3714	72718	25153
3715	72737	25133
3716	72755	25113
3717	72776	25093
3718	72793	25073
3719	72812	25053
3720	72830	25033
3721	72848	25013
3722	72871	24994
3723	72887	24974
3724	72908	24955
3725	72928	24935
3726	72945	24915
3727	72964	24895
3728	72983	24876
3729	73002	24856
3730	73020	24835
3731	73040	24816
3732	73058	24796
3733	73074	24775
3734	73092	24755
3735	73109	24735
3736	73127	24715
3737	73146	24695
3738	73167	24676
3739	73184	24655
3740	73202	24635
3741	73219	24615
3742	73237	24595
3743	73255	24575
3744	73277	24556
3745	73296	24536
3746	73313	24516
3747	73333	24496
3748	73351	24476
3749	73371	24457
3750	73391	24437
3751	73410	24417
3752	73427	24397
3753	73447	24378
3754	73479	24362
3755	73505	24345
3756	73525	24325
3757	73544	24306
3758	73567	24287
3759	73587	24268
3760	73606	24248
3761	73626	24228
3762	73646	24209
3763	73667	24190
3764	73686	24170
3765	73704	24150
3766	73722	24130
3767	73740	24110
3768	73759	24090
3769	73777	24070
3770	73796	24050
3771	73815	24030
3772	73835	24011
3773	73857	23992
3774	73874	23972
3775	73893	23952
3776	73914	23933
3777	73934	23914
3778	73952	23894
3779	73971	23874
3780	73989	23854
3781	74007	23834
3782	74025	23814
3783	74048	23795
3784	74066	23775
3785	74085	23755
3786	74102	23735
3787	74120	23715
3788	74138	23695
3789	74157	23675
3790	74179	23656
3791	74199	23637
3792	74219	23617
3793	74236	23597
3794	74254	23577
3795	74275	23558
3796	74295	23538
3797	74313	23518
3798	74332	23499
3799	74350	23479
3800	74368	23458
3801	74389	23440
3802	74408	23420
3803	74426	23400
3804	74444	23380
3805	74462	23360
3806	74481	23340
3807	74500	23320
3808	74519	23300
3809	74536	23280
3810	74557	23261
3811	74577	23241
3812	74596	23222
3813	74613	23201
3814	74638	23183
3815	74658	23164
3816	74677	23144
3817	74695	23124
3818	74712	23104
3819	74730	23084
3820	74751	23065
3821	74770	23045
3822	74788	23025
3823	74807	23005
3824	74825	22985
3825	74846	22966
3826	74864	22946
3827	74882	22926
3828	74900	22906
3829	74919	22886
3830	74937	22866
3831	74955	22846
3832	74975	22827
3833	74993	22807
3834	75010	22786
3835	75031	22767
3836	75050	22748
3837	75069	22728
3838	75088	22708
3839	75107	22688
3840	75125	22668
3841	75143	22648
3842	75161	22628
3843	75178	22608
3844	75197	22588
3845	75216	22568
3846	75234	22548
3847	75252	22528
3848	75271	22509
3849	75289	22489
3850	75308	22469
3851	75325	22449
3852	75343	22429
3853	75364	22409
3854	75388	22391
3855	75412	22373
3856	75431	22353
3857	75472	22340
3858	75514	22327
3859	75533	22307
3860	75552	22288
3861	75572	22268
3862	75595	22250
3863	75613	22230
3864	75633	22210
3865	75653	22191
3866	75671	22171
3867	75690	22151
3868	75707	22131
3869	75724	22110
3870	75742	22090
3871	75766	22072
3872	75802	22057
3873	75830	22040
3874	75852	22021
3875	75872	22002
3876	75892	21982
3877	75912	21963
3878	75930	21943
3879	75950	21923
3880	75967	21903
3881	75987	21883
3882	76005	21864
3883	76027	21845
3884	76054	21827
3885	76077	21809
3886	76102	21790
3887	76125	21772
3888	76143	21752
3889	76164	21733
3890	76183	21713
3891	76202	21693
3892	76220	21673
3893	76238	21653
3894	76256	21633
3895	76274	21613
3896	76292	21593
3897	76314	21574
3898	76333	21554
3899	76353	21535
3900	76374	21516
3901	76395	21497
3902	76412	21476
3903	76431	21457
3904	76450	21437
3905	76470	21418
3906	76494	21399
3907	76513	21379
3908	76531	21359
3909	76550	21340
3910	76569	21320
3911	76589	21300
3912	76607	21280
3913	76628	21261
3914	76649	21242
3915	76680	21226
3916	76709	21209
3917	76743	21193
3918	76776	21177
3919	76804	21160
3920	76827	21141
3921	76849	21122
3922	76873	21104
3923	76893	21085
3924	76917	21066
3925	76939	21047
3926	76962	21029
3927	76987	21010
3928	77011	20992
3929	77034	20973
3930	77064	20956
3931	77097	20940
3932	77131	20925
3933	77164	20909
3934	77193	20892
3935	77220	20874
3936	77249	20857
3937	77275	20839
3938	77300	20821
3939	77324	20803
3940	77345	20783
3941	77366	20764
3942	77391	20746
3943	77416	20728
3944	77444	20710
3945	77470	20692
3946	77494	20674
3947	77516	20655
3948	77537	20636
3949	77563	20618
3950	77593	20601
3951	77626	20585
3952	77661	20569
3953	77689	20552
3954	77712	20533
3955	77733	20514
3956	77754	20494
3957	77779	20476
3958	77803	20458
3959	77829	20440
3960	77849	20420
3961	77870	20401
3962	77893	20382
3963	77915	20363
3964	77934	20343
3965	77953	20323
3966	77971	20303
3967	77990	20283
3968	78010	20264
3969	78033	20245
3970	78057	20226
3971	78084	20209
3972	78112	20191
3973	78138	20173
3974	78166	20156
3975	78189	20137
3976	78211	20118
3977	78237	20100
3978	78258	20080
3979	78279	20061
3980	78299	20041
3981	78320	20022
3982	78345	20004
3983	78368	19985
3984	78391	19966
3985	78411	19947
3986	78430	19927
3987	78457	19909
3988	78489	19892
3989	78520	19876
3990	78550	19859
3991	78580	19841
3992	78600	19822
3993	78622	19803
3994	78645	19784
3995	78664	19764
3996	78682	19744
3997	78702	19724
3998	78722	19705
3999	78742	19685
4000	78761	19665
4001	78781	19646
4002	78799	19626
4003	78817	19605
4004	78837	19586
4005	78861	19567
4006	78888	19549
4007	78907	19529
4008	78926	19510
4009	78946	19490
4010	78963	19470
4011	78982	19450
4012	79000	19430
4013	79026	19412
4014	79045	19392
4015	79063	19372
4016	79082	19352
4017	79104	19333
4018	79127	19314
4019	79148	19294
4020	79171	19276
4021	79189	19255
4022	79207	19235
4023	79226	19215
4024	79244	19195
4025	79262	19175
4026	79287	19157
4027	79317	19140
4028	79343	19122
4029	79365	19102
4030	79384	19083
4031	79402	19062
4032	79425	19043
4033	79442	19023
4034	79463	19004
4035	79481	18984
4036	79499	18963
4037	79518	18944
4038	79537	18924
4039	79557	18904
4040	79576	18884
4041	79595	18865
4042	79617	18845
4043	79638	18826
4044	79657	18806
4045	79675	18786
4046	79691	18766
4047	79711	18746
4048	79731	18726
4049	79748	18706
4050	79766	18686
4051	79787	18666
4052	79807	18647
4053	79827	18627
4054	79849	18608
4055	79869	18588
4056	79889	18569
4057	79910	18549
4058	79935	18531
4059	79958	18512
4060	79982	18493
4061	80006	18475
4062	80035	18457
4063	80059	18439
4064	80085	18420
4065	80111	18402
4066	80136	18383
4067	80161	18365
4068	80186	18346
4069	80214	18329
4070	80239	18310
4071	80258	18290
4072	80275	18270
4073	80294	18250
4074	80311	18230
4075	80330	18210
4076	80352	18191
4077	80372	18171
4078	80391	18151
4079	80409	18131
4080	80428	18111
4081	80448	18092
4082	80467	18072
4083	80488	18052
4084	80506	18032
4085	80524	18012
4086	80543	17992
4087	80562	17972
4088	80580	17952
4089	80597	17932
4090	80618	17912
4091	80639	17893
4092	80657	17873
4093	80676	17853
4094	80694	17833
4095	80711	17813
4096	80730	17793
4097	80749	17773
4098	80767	17753
4099	80785	17733
4100	80842	17721
4101	80872	17704
4102	80890	17684
4103	80906	17663
4104	80929	17644
4105	80947	17624
4106	80965	17604
4107	80984	17584
4108	81005	17565
4109	81023	17545
4110	81042	17525
4111	81062	17505
4112	81079	17485
4113	81097	17465
4114	81116	17445
4115	81136	17425
4116	81154	17405
4117	81176	17386
4118	81193	17366
4119	81211	17346
4120	81230	17326
4121	81249	17306
4122	81266	17286
4123	81283	17265
4124	81303	17246
4125	81322	17226
4126	81343	17206
4127	81361	17186
4128	81379	17166
4129	81398	17146
4130	81416	17126
4131	81434	17106
4132	81455	17087
4133	81472	17067
4134	81490	17047
4135	81507	17026
4136	81525	17006
4137	81543	16986
4138	81561	16966
4139	81579	16946
4140	81597	16926
4141	81619	16907
4142	81642	16888
4143	81663	16868
4144	81681	16848
4145	81700	16828
4146	81718	16808
4147	81736	16788
4148	81754	16768
4149	81775	16749
4150	81792	16729
4151	81810	16708
4152	81830	16689
4153	81849	16669
4154	81870	16649
4155	81889	16630
4156	81908	16610
4157	81930	16591
4158	81951	16571
4159	81969	16551
4160	81986	16531
4161	82005	16511
4162	82024	16491
4163	82041	16471
4164	82062	16451
4165	82079	16431
4166	82099	16412
4167	82120	16392
4168	82139	16372
4169	82157	16352
4170	82176	16332
4171	82195	16313
4172	82214	16293
4173	82234	16273
4174	82252	16253
4175	82270	16233
4176	82289	16213
4177	82308	16193
4178	82328	16174
4179	82346	16154
4180	82364	16134
4181	82381	16113
4182	82399	16093
4183	82417	16073
4184	82438	16054
4185	82457	16034
4186	82479	16015
4187	82498	15995
4188	82518	15975
4189	82536	15955
4190	82556	15936
4191	82575	15916
4192	82595	15896
4193	82616	15877
4194	82637	15857
4195	82655	15837
4196	82674	15817
4197	82691	15797
4198	82709	15777
4199	82726	15757
4200	82744	15737
4201	82763	15717
4202	82779	15697
4203	82797	15677
4204	82815	15657
4205	82832	15636
4206	82854	15617
4207	82874	15598
4208	82892	15578
4209	82911	15558
4210	82928	15538
4211	82948	15518
4212	82965	15498
4213	82984	15478
4214	83001	15458
4215	83021	15438
4216	83038	15418
4217	83057	15398
4218	83077	15378
4219	83095	15358
4220	83116	15339
4221	83134	15319
4222	83155	15300
4223	83175	15280
4224	83195	15260
4225	83215	15241
4226	83232	15220
4227	83251	15201
4228	83268	15180
4229	83286	15160
4230	83304	15140
4231	83322	15120
4232	83341	15101
4233	83360	15081
4234	83377	15061
4235	83395	15041
4236	83413	15021
4237	83430	15000
4238	83448	14980
4239	83468	14961
4240	83485	14941
4241	83503	14921
4242	83520	14901
4243	83538	14881
4244	83557	14861
4245	83580	14842
4246	83599	14822
4247	83619	14802
4248	83638	14782
4249	83658	14763
4250	83676	14743
4251	83695	14723
4252	83713	14703
4253	83731	14683
4254	83751	14663
4255	83771	14644
4256	83788	14624
4257	83808	14604
4258	83825	14584
4259	83842	14564
4260	83864	14544
4261	83883	14525
4262	83901	14505
4263	83919	14485
4264	83937	14465
4265	83955	14445
4266	83973	14425
4267	83989	14405
4268	84007	14385
4269	84025	14365
4270	84042	14344
4271	84062	14325
4272	84079	14305
4273	84097	14285
4274	84115	14265
4275	84133	14245
4276	84151	14225
4277	84170	14205
4278	84187	14185
4279	84205	14165
4280	84222	14145
4281	84239	14125
4282	84257	14105
4283	84277	14085
4284	84293	14065
4285	84312	14045
4286	84331	14025
4287	84348	14005
4288	84367	13985
4289	84384	13965
4290	84403	13945
4291	84421	13926
4292	84441	13906
4293	84462	13886
4294	84480	13867
4295	84498	13847
4296	84516	13827
4297	84535	13807
4298	84553	13787
4299	84571	13767
4300	84592	13747
4301	84613	13728
4302	84633	13708
4303	84650	13688
4304	84668	13668
4305	84687	13649
4306	84705	13629
4307	84722	13609
4308	84740	13589
4309	84759	13569
4310	84777	13549
4311	84795	13529
4312	84814	13509
4313	84831	13489
4314	84848	13469
4315	84872	13450
4316	84889	13430
4317	84906	13410
4318	84926	13390
4319	84944	13370
4320	84962	13351
4321	84982	13331
4322	85003	13311
4323	85021	13292
4324	85046	13273
4325	85064	13253
4326	85083	13233
4327	85101	13213
4328	85119	13193
4329	85136	13173
4330	85155	13153
4331	85177	13134
4332	85196	13114
4333	85215	13094
4334	85233	13074
4335	85250	13055
4336	85272	13035
4337	85291	13015
4338	85309	12996
4339	85327	12976
4340	85346	12956
4341	85365	12936
4342	85386	12917
4343	85406	12897
4344	85423	12877
4345	85442	12857
4346	85462	12837
4347	85483	12818
4348	85502	12798
4349	85518	12778
4350	85535	12758
4351	85554	12738
4352	85573	12718
4353	85593	12699
4354	85613	12679
4355	85631	12659
4356	85651	12640
4357	85671	12620
4358	85688	12600
4359	85706	12580
4360	85725	12561
4361	85744	12541
4362	85761	12521
4363	85780	12501
4364	85798	12481
4365	85817	12461
4366	85836	12441
4367	85855	12422
4368	85879	12403
4369	85897	12383
4370	85915	12363
4371	85933	12343
4372	85951	12323
4373	85970	12303
4374	85987	12283
4375	86005	12264
4376	86023	12244
4377	86043	12224
4378	86060	12204
4379	86079	12184
4380	86097	12164
4381	86114	12144
4382	86135	12125
4383	86152	12105
4384	86172	12085
4385	86192	12066
4386	86214	12046
4387	86231	12026
4388	86249	12006
4389	86267	11987
4390	86286	11967
4391	86307	11947
4392	86324	11927
4393	86341	11907
4394	86361	11888
4395	86383	11868
4396	86404	11849
4397	86422	11829
4398	86441	11809
4399	86458	11789
4400	86478	11770
4401	86497	11750
4402	86515	11730
4403	86535	11710
4404	86555	11691
4405	86572	11671
4406	86593	11651
4407	86614	11632
4408	86635	11612
4409	86656	11593
4410	86674	11573
4411	86693	11553
4412	86712	11534
4413	86730	11514
4414	86749	11494
4415	86769	11474
4416	86795	11456
4417	86820	11437
4418	86841	11417
4419	86861	11398
4420	86885	11379
4421	86909	11359
4422	86932	11340
4423	86950	11320
4424	86974	11301
4425	87000	11282
4426	87029	11264
4427	87064	11246
4428	87093	11228
4429	87114	11208
4430	87133	11189
4431	87153	11169
4432	87177	11150
4433	87200	11131
4434	87219	11111
4435	87241	11091
4436	87268	11073
4437	87302	11055
4438	87332	11037
4439	87361	11018
4440	87382	10999
4441	87402	10979
4442	87423	10959
4443	87440	10939
4444	87461	10920
4445	87482	10900
4446	87500	10880
4447	87521	10861
4448	87541	10841
4449	87560	10822
4450	87584	10802
4451	87607	10783
4452	87625	10763
4453	87641	10743
4454	87661	10724
4455	87679	10704
4456	87699	10684
4457	87716	10664
4458	87734	10644
4459	87763	10626
4460	87793	10607
4461	87824	10589
4462	87850	10570
4463	87871	10550
4464	87891	10531
4465	87909	10511
4466	87928	10491
4467	87947	10471
4468	87968	10452
4469	87986	10432
4470	88008	10412
4471	88025	10392
4472	88043	10373
4473	88067	10353
4474	88097	10335
4475	88126	10316
4476	88156	10298
4477	88183	10279
4478	88207	10260
4479	88230	10241
4480	88254	10221
4481	88279	10202
4482	88300	10183
4483	88326	10164
4484	88350	10144
4485	88375	10125
4486	88400	10106
4487	88431	10088
4488	88457	10069
4489	88479	10049
4490	88503	10030
4491	88528	10011
4492	88555	9992
4493	88582	9973
4494	88617	9955
4495	88640	9936
4496	88662	9917
4497	88687	9898
4498	88710	9878
4499	88732	9859
4500	88753	9839
4501	88776	9820
4502	88799	9800
4503	88822	9781
4504	88847	9762
4505	88873	9743
4506	88898	9724
4507	88921	9704
4508	88945	9685
4509	88970	9666
4510	88995	9647
4511	89016	9627
4512	89038	9608
4513	89060	9588
4514	89087	9569
4515	89113	9550
4516	89139	9531
4517	89163	9512
4518	89186	9492
4519	89209	9473
4520	89231	9454
4521	89255	9434
4522	89278	9415
4523	89301	9396
4524	89326	9376
4525	89347	9357
4526	89372	9338
4527	89398	9318
4528	89420	9299
4529	89446	9280
4530	89464	9260
4531	89482	9240
4532	89502	9220
4533	89522	9201
4534	89542	9181
4535	89560	9161
4536	89580	9141
4537	89600	9121
4538	89617	9101
4539	89635	9081
4540	89653	9062
4541	89669	9041
4542	89689	9022
4543	89707	9002
4544	89726	8982
4545	89745	8962
4546	89761	8942
4547	89779	8922
4548	89800	8903
4549	89818	8883
4550	89835	8863
4551	89857	8843
4552	89874	8823
4553	89894	8803
4554	89912	8784
4555	89929	8763
4556	89947	8744
4557	89964	8724
4558	89982	8704
4559	90001	8684
4560	90021	8664
4561	90040	8644
4562	90063	8625
4563	90086	8605
4564	90112	8586
4565	90136	8567
4566	90161	8548
4567	90185	8528
4568	90211	8509
4569	90236	8490
4570	90261	8471
4571	90287	8452
4572	90316	8433
4573	90339	8413
4574	90360	8394
4575	90378	8374
4576	90398	8354
4577	90417	8334
4578	90449	8316
4579	90467	8296
4580	90485	8276
4581	90504	8256
4582	90523	8236
4583	90544	8216
4584	90565	8197
4585	90585	8177
4586	90605	8157
4587	90625	8138
4588	90644	8118
4589	90661	8098
4590	90685	8078
4591	90711	8059
4592	90735	8040
4593	90759	8020
4594	90783	8001
4595	90805	7982
4596	90825	7962
4597	90844	7942
4598	90862	7922
4599	90880	7902
4600	90898	7882
4601	90918	7863
4602	90935	7843
4603	90955	7823
4604	90974	7803
4605	90992	7783
4606	91011	7763
4607	91031	7744
4608	91048	7724
4609	91066	7704
4610	91084	7684
4611	91101	7664
4612	91120	7644
4613	91147	7625
4614	91173	7606
4615	91199	7586
4616	91227	7567
4617	91250	7548
4618	91275	7528
4619	91299	7509
4620	91324	7490
4621	91344	7470
4622	91362	7450
4623	91380	7430
4624	91396	7410
4625	91416	7390
4626	91437	7371
4627	91458	7351
4628	91481	7331
4629	91499	7312
4630	91520	7292
4631	91544	7272
4632	91571	7253
4633	91593	7234
4634	91614	7214
4635	91635	7194
4636	91655	7175
4637	91673	7155
4638	91691	7135
4639	91709	7115
4640	91727	7095
4641	91746	7075
4642	91764	7055
4643	91782	7035
4644	91799	7015
4645	91816	6995
4646	91838	6976
4647	91854	6956
4648	91876	6936
4649	91894	6916
4650	91911	6896
4651	91931	6877
4652	91948	6857
4653	91965	6837
4654	91987	6817
4655	92005	6797
4656	92023	6777
4657	92043	6758
4658	92061	6738
4659	92081	6718
4660	92100	6698
4661	92117	6678
4662	92137	6658
4663	92157	6639
4664	92177	6619
4665	92198	6599
4666	92217	6579
4667	92236	6560
4668	92257	6540
4669	92278	6520
4670	92297	6500
4671	92315	6481
4672	92335	6461
4673	92354	6441
4674	92374	6421
4675	92391	6401
4676	92410	6381
4677	92432	6362
4678	92454	6342
4679	92478	6323
4680	92499	6303
4681	92521	6284
4682	92544	6264
4683	92567	6244
4684	92589	6225
4685	92606	6205
4686	92624	6185
4687	92643	6165
4688	92663	6145
4689	92687	6126
4690	92712	6107
4691	92737	6087
4692	92759	6067
4693	92781	6048
4694	92802	6028
4695	92820	6008
4696	92843	5989
4697	92865	5969
4698	92886	5949
4699	92906	5930
4700	92926	5910
4701	92945	5890
4702	92965	5870
4703	92985	5851
4704	93004	5831
4705	93026	5811
4706	93051	5792
4707	93073	5772
4708	93091	5752
4709	93112	5733
4710	93131	5713
4711	93151	5693
4712	93171	5673
4713	93189	5653
4714	93208	5634
4715	93225	5614
4716	93243	5594
4717	93261	5574
4718	93280	5554
4719	93298	5534
4720	93315	5514
4721	93334	5494
4722	93352	5475
4723	93370	5455
4724	93392	5435
4725	93417	5416
4726	93444	5396
4727	93466	5377
4728	93487	5357
4729	93510	5337
4730	93534	5318
4731	93556	5298
4732	93586	5279
4733	93611	5259
4734	93632	5240
4735	93649	5220
4736	93667	5200
4737	93685	5180
4738	93704	5160
4739	93721	5140
4740	93739	5120
4741	93757	5101
4742	93776	5081
4743	93794	5061
4744	93811	5041
4745	93831	5021
4746	93850	5001
4747	93868	4982
4748	93887	4962
4749	93905	4942
4750	93927	4922
4751	93950	4903
4752	93974	4883
4753	93995	4863
4754	94018	4844
4755	94046	4824
4756	94072	4805
4757	94094	4785
4758	94112	4765
4759	94132	4746
4760	94150	4726
4761	94171	4706
4762	94196	4687
4763	94220	4667
4764	94241	4647
4765	94260	4627
4766	94284	4608
4767	94306	4588
4768	94329	4569
4769	94349	4549
4770	94368	4529
4771	94387	4509
4772	94406	4489
4773	94427	4470
4774	94449	4450
4775	94472	4430
4776	94495	4411
