iter	MAE
4772	4119.763913
4773	4118.667769
4774	4117.996567
4775	4116.047799
4776	4115.557929
4777	4114.527055
4778	4113.783069
4779	4112.97293
4780	4112.591008
4781	4111.759323
4782	4111.366383
4783	4111.146336
4784	4110.764775
4785	4109.476827
4786	4109.028586
4787	4108.046545
4788	4107.566264
4789	4107.245948
4790	4107.136361
4791	4106.428071
4792	4105.995824
4793	4104.903256
4794	4104.372235
4795	4104.027968
4796	4102.056293
4797	4101.44708
4798	4101.1919
4799	4100.514227
4800	4099.987084
4801	4099.904923
4802	4099.319143
4803	4098.420515
4804	4097.668929
4805	4097.649715
4806	4097.504777
4807	4097.001474
4808	4096.506274
4809	4095.627796
4810	4095.054297
4811	4094.724054
4812	4094.2693
4813	4094.100399
4814	4093.58158
4815	4093.388829
4816	4092.915921
4817	4092.771456
4818	4092.40011
4819	4092.291924
4820	4091.705034
4821	4091.542144
4822	4091.197351
4823	4090.773452
4824	4090.659277
4825	4090.003684
4826	4087.413623
4827	4087.117098
4828	4086.746262
4829	4086.273905
4830	4086.076863
4831	4085.700437
4832	4085.32306
4833	4084.999695
4834	4084.212374
4835	4083.748348
4836	4083.303948
4837	4083.277626
4838	4082.778264
4839	4081.999843
4840	4081.301315
4841	4080.873376
4842	4080.75328
4843	4079.958539
4844	4079.406068
4845	4079.192013
4846	4077.784834
4847	4077.653839
4848	4077.552678
4849	4077.529206
4850	4076.977392
4851	4076.383406
4852	4076.27107
4853	4075.904555
4854	4075.642344
4855	4075.28025
4856	4074.873311
4857	4074.376718
4858	4073.618347
4859	4073.330967
4860	4072.965568
4861	4071.736895
4862	4070.641929
4863	4069.688264
4864	4069.347342
4865	4069.061326
4866	4067.653083
4867	4067.300913
4868	4067.05936
4869	4066.798357
4870	4066.332451
4871	4065.891397
4872	4065.458927
4873	4065.020619
4874	4064.490371
4875	4064.421676
4876	4063.228515
4877	4062.936876
4878	4062.344998
4879	4062.214777
4880	4061.772476
4881	4061.550828
4882	4061.366773
4883	4060.764717
4884	4060.247683
4885	4059.971339
4886	4059.727286
4887	4059.225544
4888	4059.059723
4889	4058.67268
4890	4058.597522
4891	4058.404542
4892	4058.077736
4893	4058.033571
4894	4057.789609
4895	4056.963255
4896	4056.370033
4897	4055.900841
4898	4055.0848
4899	4054.714786
4900	4054.036246
4901	4053.287307
4902	4052.419384
4903	4052.117342
4904	4051.812075
4905	4051.508149
4906	4051.244326
4907	4050.576081
4908	4050.457903
4909	4050.228298
4910	4049.459675
4911	4048.986657
4912	4048.195223
4913	4047.861814
4914	4047.443022
4915	4047.172885
4916	4046.440266
4917	4046.112857
4918	4045.88165
4919	4045.551829
4920	4045.494776
4921	4044.831651
4922	4044.212517
4923	4043.462004
4924	4042.46713
4925	4042.374104
4926	4041.937382
4927	4041.865772
4928	4041.195261
4929	4040.464329
4930	4040.173116
4931	4039.991804
4932	4039.660116
4933	4038.817817
4934	4038.679197
4935	4038.309947
4936	4038.126819
4937	4037.422689
4938	4037.302527
4939	4036.898811
4940	4036.46044
4941	4035.945775
4942	4035.477337
4943	4035.242182
4944	4034.622997
4945	4034.382199
4946	4033.675993
4947	4033.137882
4948	4032.906823
4949	4032.252695
4950	4032.065014
4951	4031.500473
4952	4031.255798
4953	4030.91525
4954	4030.09714
4955	4029.818699
4956	4029.284141
4957	4029.016182
4958	4028.816464
4959	4028.458059
4960	4028.220327
4961	4027.721423
4962	4027.429372
4963	4026.710326
4964	4026.326833
4965	4025.903327
4966	4025.151439
4967	4024.592838
4968	4024.418647
4969	4024.06614
4970	4023.845643
4971	4023.388183
4972	4023.218955
4973	4022.282403
4974	4021.694764
4975	4020.838373
4976	4020.792925
4977	4020.264416
4978	4019.850078
4979	4019.445679
4980	4019.008393
4981	4018.519432
4982	4017.092774
4983	4017.005855
4984	4016.967672
4985	4016.455212
4986	4016.204644
4987	4015.294176
4988	4014.143015
4989	4013.47107
4990	4013.123419
4991	4012.45105
4992	4012.222828
4993	4011.482841
4994	4011.309308
4995	4010.405385
4996	4010.054634
4997	4009.595334
4998	4009.524665
4999	4008.897148
